time_step,timestamp,robot_x,robot_y,orientation_rad,speed,packages_delivered,battery_level_percent,power_consumption_step,motor_currents,wheel_speeds,robot_temperature_C,fault_code,error_log,station_inventory,warehouse_temperature_C,warehouse_humidity_percent,obstacle_event,item_metadata,mission_queue_length,current_delivery_time_sec,lidar_data,camera_feed,imu_accel,imu_gyro,idle_time_step,throughput_packages_per_hour,energy_efficiency_m_per_wh
515,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.66759161369341,10,89.12344856494236,0.10333795806846706,"[1.0132859824575173, 1.1840247512447293]","[0.7449931225120068, 0.7228499106026478]",37.977436473744206,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.535978527088291,34.51818944703325,False,,0,,"[1.684523786917913, 6.552206090821951, 3.248147334053617, 7.548917010186587, 1.8533517491160434]",frame_515.jpg,"(-0.06486377243592767, 0.0513463378052664, 9.8)","(0.007645609536637203, 0.0010244005549551408, 0.0)",1.0,12010415.526566975,2.947335922691008
516,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.2384926030100358,10,89.10221007233936,0.10619246301505017,"[1.500473446422901, 1.7286374655379293]","[1.149279719759269, 1.3177881906361502]",37.978406694093735,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.666063509722044,55.23757814118247,False,,0,,"[8.837266144596507, 4.469794811023554, 4.618433221671394, 0.2597689029152572, 5.532213256382592]",frame_516.jpg,"(0.020133863592484882, 0.02236993292190395, 9.8)","(-0.009329572347668298, 0.003637792714585572, 0.0)",1.0,12010415.526566975,2.9415919165569044
517,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.4887423688932664,10,89.08072132997047,0.10744371184446634,"[1.7063301278262806, 1.467659676876746]","[1.4259622969408385, 1.389708112601993]",38.00397143199682,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.025505429520503,51.7443122957747,False,,0,,"[6.072605591699698, 9.526012940132185, 4.525752889083519, 6.595524022802628, 2.6374710900635168]",frame_517.jpg,"(-0.0318584413229505, -0.09750413827273728, 9.8)","(-0.005389454777244398, 0.0036388827586537296, 0.0)",1.0,12010415.526566975,2.9358029708985427
518,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.3488145463129906,10,89.05937251542416,0.10674407273156496,"[2.079219485061127, 2.0678079098957407]","[1.3447156204940933, 1.309086641488329]",38.0231756304879,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.717925919804323,35.56610299479419,False,,0,,"[0.6288706787241538, 7.987079011275443, 9.913990300281364, 9.306830702309979, 4.591142803100531]",frame_518.jpg,"(0.07126119381105064, 0.020864549725267148, 9.8)","(0.0010739046003424343, 0.0055718004497549625, 0.0)",1.0,12010415.526566975,2.930074239776074
519,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.6332646557735077,10,89.03873925076839,0.10316632327886753,"[1.003816772433576, 0.7823953635237394]","[0.6224776086377081, 0.5581142170604092]",38.02769802072965,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.546383690157434,41.70919654807636,False,,0,,"[3.7574658312712836, 0.5580633270288515, 2.44224861769913, 1.1355198576144954, 2.9116179540123213]",frame_519.jpg,"(0.02525094326947802, -0.09887603903191729, 9.8)","(0.003927493704295595, -0.007449863568622806, 0.0)",1.0,12010415.526566975,2.92455872485188
520,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.7601402702131212,10,89.01797911049817,0.10380070135106562,"[1.1078873618470595, 1.4466803896991771]","[0.7709740261644564, 0.8126695368940435]",38.040253867583594,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.184967754787206,53.64461499320547,False,,0,,"[1.676950008959972, 7.625954753764602, 0.7263734452749526, 8.151947158428076, 8.418945489266386]",frame_520.jpg,"(0.057884533878206385, -0.09290007060214887, 9.8)","(-0.0014190191050959151, 0.0038535159390891832, 0.0)",1.0,12010415.526566975,2.9190302114783138
521,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.2288912313565943,10,88.99675021926681,0.10614445615678297,"[2.1673180233981437, 2.4620343999211176]","[1.1320827826255555, 1.2415508332918148]",38.06807424218433,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.11639348105434,52.89784312859463,False,,0,,"[0.9887586894952427, 6.9916780719610125, 6.244857287722372, 8.76579958664, 4.215624304474854]",frame_521.jpg,"(0.0017496721622271005, -0.09160121418902081, 9.8)","(0.0064028679994349805, -0.00909484510352878, 0.0)",1.0,12010415.526566975,2.9133984412199467
522,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.568271181015071,10,88.9751819480858,0.10784135590507535,"[1.6407613950847906, 2.0887959242474357]","[1.5880606136869446, 1.5568530082699574]",38.08884167265208,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.354430329560333,39.81238122670227,False,,0,,"[5.166403289606077, 6.9114545587058025, 4.493439221780116, 7.7096149071529085, 4.9521614953729625]",frame_522.jpg,"(0.07313373907749637, -0.012600182344771269, 9.8)","(0.009847787102666076, 0.00832735427204608, 0.0)",1.0,12010415.526566975,2.9076988489597673
523,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.7759018007473975,10,88.95440604628506,0.10387950900373699,"[0.774218199825219, 1.3376225908488906]","[0.6933834851549692, 0.8540485123250499]",38.095121743096385,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.630112404917913,35.35866279908814,False,,0,,"[3.089614435446496, 1.6492671265359704, 4.050577169975341, 8.97273695944114, 7.852249595845642]",frame_523.jpg,"(0.0723776041495284, -0.07541093792471176, 9.8)","(0.005656660308084831, 0.00231976868936961, 0.0)",1.0,12010415.526566975,2.902229693927881
524,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.5104757557609219,10,88.9328955705293,0.10755237877880462,"[2.461963485178152, 3.111559722615175]","[1.5661300439667063, 1.5704514747007723]",38.09797863838692,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.92242573344185,40.3747901629921,False,,0,,"[0.2761060637854962, 9.995515547634637, 0.5149482856443965, 4.478454975205366, 8.173039005976328]",frame_524.jpg,"(-0.012580948591133123, 0.05235392411513687, 9.8)","(-0.005564067942996092, -0.0034993468424190845, 0.0)",1.0,12010415.526566975,2.896588801870999
525,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.5132188653776416,10,88.91238235166392,0.10256609432688821,"[0.5851226446658037, 0.8413966965858721]","[0.5255320037900844, 0.5900233594718415]",38.11593564260904,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.64032693252196,44.02998942574804,False,,0,,"[7.105363692325591, 1.669936606277178, 4.448274550554242, 5.4787625573153145, 7.316344624783449]",frame_525.jpg,"(-0.08793489810298716, -0.09228874627565038, 9.8)","(-0.006592182697948453, 0.0019672723471261654, 0.0)",1.0,12010415.526566975,2.891229818368831
526,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9536375880429244,10,88.89142871407589,0.10476818794021461,"[1.2266197614866177, 2.015286156778759]","[0.9609356309670652, 1.0374865627606586]",38.12179515494716,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.85776237340309,47.52087602594818,False,,0,,"[3.989905110511999, 7.145349791772658, 5.824351286271617, 0.07926952363083717, 8.44746158541895]",frame_526.jpg,"(-0.042775268221171704, 0.01960309061692911, 9.8)","(-0.004328125469730713, 0.009067232712319588, 0.0)",1.0,12010415.526566975,2.8857762113982743
527,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.7145021739757336,10,88.87071421190191,0.10357251086987866,"[1.4213502325976277, 0.9622757469620985]","[0.8012457876499407, 0.7752244946506952]",38.13352281926309,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.008016529061674,45.55532779962287,False,,0,,"[4.4472283406853075, 1.6425876991728228, 1.6842185266756626, 3.5759769629369043, 7.086171166591257]",frame_527.jpg,"(-0.004162824948739735, 0.06523889872184208, 9.8)","(0.00053911126589044, -0.0010326446272494912, 0.0)",1.0,12010415.526566975,2.8804050295683905
528,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.0479604735525314,10,88.84966625142836,0.10523980236776266,"[1.7149007567516406, 1.7127621030663325]","[1.0710630047110923, 0.9711162117439118]",38.150135352963716,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.236192289747425,46.02809505829094,False,,0,,"[6.007141504659125, 9.449950119580988, 6.175807131543641, 5.419210354361708, 3.43296065120637]",frame_528.jpg,"(-0.0886165460001486, 0.039501122075439155, 9.8)","(0.007239754361470436, 0.007876857161165976, 0.0)",1.0,12010415.526566975,2.8749678244965744
529,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.7010744123679529,10,88.82896517701599,0.10350537206183977,"[1.371855055258934, 0.69630693141407]","[0.7641463965097223, 0.6343255743309495]",38.17447492037769,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.580130848094614,45.43028313608264,False,,0,,"[0.4315562704615994, 4.742292845624302, 6.545502871054567, 8.147985176455174, 5.697543877423991]",frame_529.jpg,"(0.011872089018350754, -0.034132116471466814, 9.8)","(0.00037961114465525844, 0.0007914348792567808, 0.0)",1.0,12010415.526566975,2.8696402139563566
530,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.7225253261048086,10,88.80824265168988,0.10361262663052404,"[1.3405302431251565, 0.9450337582793688]","[0.6993597485529259, 0.7427255764244962]",38.18951753841945,F001,Minor sensor glitch,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.399673855808345,54.5717496894926,False,,0,,"[7.112709199684519, 5.825899510683893, 0.43426951036326655, 7.146119492030057, 9.740951115091507]",frame_530.jpg,"(0.08577873821167467, 0.0033300398132583703, 9.8)","(-0.007542347669970726, 0.005900153476216976, 0.0)",1.0,12010415.526566975,2.8643268221305864
531,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.8517068578225615,10,88.78739094483205,0.1042585342891128,"[1.3553857951056334, 0.8587165448329498]","[0.9199271196764237, 0.7817225955187448]",38.21792891285827,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.171293087678187,30.257711672744055,False,,0,,"[3.776602142865366, 5.8856741755304745, 8.92546988991163, 7.095215040088561, 3.1050592936906685]",frame_531.jpg,"(0.0081009416445319, -0.07711968932873632, 9.8)","(-0.002359432134235038, 0.0008199592758021956, 0.0)",1.0,12010415.526566975,2.859000131175234
532,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.2210228643400676,10,88.76616992196772,0.10610511432170033,"[1.928837995360065, 1.677062955823084]","[1.1746313559564245, 1.222115193480291]",38.23688924301874,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.85710276743911,53.5732553429297,False,,0,,"[5.681639605775777, 4.587020308233099, 5.564471070864704, 8.798061861575965, 9.810972739054032]",frame_532.jpg,"(-0.09072466396108317, -0.0936457824598339, 9.8)","(-0.009798812446013487, -0.007050607809938257, 0.0)",1.0,12010415.526566975,2.8535993990356707
533,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.2734338684776545,10,88.74489648809924,0.10636716934238828,"[1.3430231800584407, 1.5148499339532562]","[1.3369668513589499, 1.2055299941905482]",38.24902716841536,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.128055069349912,50.46004425697956,False,,0,,"[3.143866518892988, 3.4656981678407686, 5.208718902224783, 5.079981353396055, 3.8461111025981163]",frame_533.jpg,"(-0.04930635093012157, 0.09114394258478406, 9.8)","(-0.009847764655312443, 0.00204913532131998, 0.0)",1.0,12010415.526566975,2.8482057695556464
534,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.2242766561669338,10,88.72367221144307,0.10612138328083467,"[1.8218207408159068, 1.8482669530952702]","[1.2505275861322505, 1.2806111395713222]",38.27627167328582,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.51142028084491,32.86425469863246,False,,0,,"[0.9015165911294398, 5.658429445181678, 6.282303386792539, 1.6007295415182288, 5.83848524960108]",frame_534.jpg,"(0.05707868973541183, 0.06988984774357365, 9.8)","(-0.00528530882153649, 0.007708860540851735, 0.0)",1.0,12010415.526566975,2.8428448836040974
535,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.9577401627588062,10,88.70271447128032,0.10478870081379403,"[1.4111522208882672, 1.9148816686697612]","[0.9273885741192986, 0.969881649085515]",38.285777469529584,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.06584779427563,58.8650601918459,False,,0,,"[6.47168010240966, 4.683414259440656, 0.7393588744441237, 7.622521751859901, 1.2045974661383285]",frame_535.jpg,"(-0.004333339239911443, 0.04055781537587541, 9.8)","(0.009684014389515673, 0.007240961732234331, 0.0)",1.0,12010415.526566975,2.8375710853768914
536,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.3507251908948628,10,88.68136374608942,0.10675362595447432,"[1.580525384111527, 1.6651219971611138]","[1.3842874346343186, 1.406384210470468]",38.29970391159035,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.44796602125443,36.74384161206863,False,,0,,"[2.486267690805147, 0.08286243393537451, 4.66597431297831, 4.017584518673594, 4.885864470735314]",frame_536.jpg,"(0.05721866750628668, 0.04031991344298952, 9.8)","(0.0046919070085920615, -0.006081305651774694, 0.0)",1.0,12010415.526566975,2.832218479365493
537,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.3866493978843266,10,88.65997709669153,0.10693324698942164,"[2.3757198759153777, 1.9773949314376342]","[1.4854471816379193, 1.3136888265153204]",38.319027732400414,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.601811555380516,49.03029702137221,False,,0,,"[0.2627015204160055, 9.71964948511475, 8.901146356674115, 8.993097493386628, 5.549137647430933]",frame_537.jpg,"(-0.0535315681569591, -0.07027359946015573, 9.8)","(-0.004806274729742099, -0.008588879331694667, 0.0)",1.0,12010415.526566975,2.826877073607069
538,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.4623394222654373,10,88.63851475726926,0.1073116971113272,"[2.47297692286445, 2.1990553828999153]","[1.5080628541228052, 1.3631810908870454]",38.32959595896196,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.91884555539502,31.461004003951768,False,,0,,"[8.159735999626468, 6.878331769891705, 7.893321922645569, 8.84233294401101, 8.725389835277745]",frame_538.jpg,"(-0.0831010120663202, 0.05815534956971072, 9.8)","(0.004226307267075451, 0.00835901375838191, 0.0)",1.0,12010415.526566975,2.821536979951832
539,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.76301534206898,10,88.6177517419272,0.1038150767103449,"[1.3591488522826636, 0.7715247982258463]","[0.7988615871102318, 0.73585455145437]",38.332681548461956,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.609196687374293,49.76355380656975,False,,0,,"[6.123177714004298, 0.28713335677528096, 9.514011096637407, 1.0696049614986103, 1.0528990238401836]",frame_539.jpg,"(0.05517079388708229, 0.05308125096124455, 9.8)","(0.008675480927485638, -0.008889175033033412, 0.0)",1.0,12010415.526566975,2.816390051658346
540,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.217194648498886,10,88.5965345472787,0.10608597324249444,"[1.3195681341490744, 1.6305398957034023]","[1.1684820566416043, 1.1571869950542835]",38.33971665466772,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.317075312694286,38.91515820527479,False,,0,,"[4.798422400326699, 0.0456548217885977, 4.864578203256985, 1.919271178669243, 9.508082241151271]",frame_540.jpg,"(-0.044113410637696804, -0.01653666281036037, 9.8)","(-0.005194561304837582, -0.005224849721883143, 0.0)",1.0,12010415.526566975,2.8111498993397483
541,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.6159095323825243,10,88.57591863774631,0.10307954766191263,"[1.2121470144895186, 1.09889322835881]","[0.6276779360487312, 0.5806200452513007]",38.34086988258012,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.48969042024629,32.05989463364621,False,,0,,"[6.088707080563047, 2.88500236046504, 3.46918696822018, 2.4905360715348923, 3.5314319572634822]",frame_541.jpg,"(0.019093108316417903, 0.05290239709491648, 9.8)","(0.0028380275403252497, -0.004928978125916612, 0.0)",1.0,12010415.526566975,2.8060768952032196
542,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.55909505485119,10,88.55435954269146,0.10779547527425595,"[2.4586169674134934, 2.528815739229005]","[1.5502611341377397, 1.4660580238300802]",38.369487480726946,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.90751139472392,47.08837866989032,False,,0,,"[7.076203053579536, 3.6119757014438134, 0.04946672640358751, 1.0162940479202165, 2.2464356652650883]",frame_542.jpg,"(0.08094160753997187, -0.061111506145257954, 9.8)","(-0.0006215925175500851, 0.007803348992404839, 0.0)",1.0,12010415.526566975,2.800791347510143
543,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.5574951630846008,10,88.53280204752838,0.107787475815423,"[1.8940664861581187, 1.7699838403899433]","[1.5839905564212033, 1.4811368822039053]",38.378644975732314,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.943317791269337,47.77069037540225,False,,0,,"[9.339268343980203, 3.82837715896342, 7.695709202128402, 4.267480485755927, 8.192541133716398]",frame_543.jpg,"(0.032838765430000916, -0.05180490365204338, 9.8)","(-0.0059874545724801645, -0.0020486767889295494, 0.0)",1.0,12010415.526566975,2.795526064205799
544,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.7909663889519943,10,88.51201108113942,0.10395483194475996,"[1.4284104641017856, 1.405649522673766]","[0.7406788405136174, 0.7538721001953608]",38.38690077643931,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.315930548466156,57.8133352939994,False,,0,,"[8.397887519501118, 2.7414216969321425, 9.548251187844865, 6.27085522452245, 0.46580231130561534]",frame_544.jpg,"(0.04511211010493654, 0.07667502988042083, 9.8)","(0.007861148473125476, 0.008685716729626819, 0.0)",1.0,12010415.526566975,2.7904667201508166
545,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.5625265434945662,10,88.49144855459592,0.10281263271747283,"[0.846425530228826, 0.9033216342587299]","[0.5715713239916772, 0.5288321665343213]",38.38897845934487,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.28802685590012,49.00050904915375,False,,0,,"[2.0807042111423213, 2.1898475667058848, 3.7521845415941177, 1.5245691008841478, 2.016489031907285]",frame_545.jpg,"(0.09772261426705608, -0.04750303510208192, 9.8)","(-0.0017354484247583991, -0.002475935328952397, 0.0)",1.0,12010415.526566975,2.785480945331628
546,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.5384929428284337,10,88.4699100616531,0.10769246471414216,"[1.947810836530925, 2.3504184625022986]","[1.5279313142702247, 1.5049025070052777]",38.40836799290778,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.499021076088177,33.701073863044826,False,,0,,"[1.7129315529323064, 5.667510006725541, 0.24327109851265738, 8.850526273034498, 5.2151560345938215]",frame_546.jpg,"(0.0001560784992360037, -0.004289126973363172, 9.8)","(0.004519313643574748, 0.005872277577418742, 0.0)",1.0,12010415.526566975,2.780277598089394
547,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.987662416724624,10,88.44892239923637,0.10493831208362311,"[1.8484236566169012, 1.2181311261353198]","[1.01160141708044, 1.0075965096248058]",38.43400958143052,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.835873815662573,56.10976685339555,False,,0,,"[6.736640352552193, 3.906415972202395, 3.8019448298715606, 9.385334689757306, 6.271014988460167]",frame_547.jpg,"(0.04569229104317568, 0.006725298014141123, 9.8)","(0.006697902323595897, 0.00916857618263703, 0.0)",1.0,12010415.526566975,2.7752259890819686
548,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.4905935372294374,10,88.42743180569914,0.10745296768614718,"[2.3733969167084026, 2.486595803789579]","[1.58435879516283, 1.5713416278064938]",38.434345331458445,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.877150010568354,48.922474417287795,False,,0,,"[8.046454516966774, 7.577701604871649, 0.25498370794358016, 8.58774354219893, 3.705581003188052]",frame_548.jpg,"(0.07968776783819378, -0.04926091078861936, 9.8)","(0.008079240937609854, 0.0021155847672101324, 0.0)",1.0,12010415.526566975,2.7700723142274377
549,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.4570784927938758,10,88.40597472720636,0.10728539246396938,"[2.5852721792244227, 1.7540822707136234]","[1.5130395072487277, 1.482813788068258]",38.44622125475395,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.838622279376203,52.98028490132704,False,,0,,"[1.1047717586317118, 3.378718202744243, 1.1992835348368724, 5.3572917893963945, 4.255833424516547]",frame_549.jpg,"(0.007396378762586919, -0.0626575529430603, 9.8)","(0.008237073557620213, -0.008513537394915411, 0.0)",1.0,12010415.526566975,2.7649457375917486
550,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.1003354649231836,10,88.38487439174143,0.10550167732461592,"[1.3984308345085517, 1.7627842505831661]","[1.081085563172402, 1.0486847606434646]",38.450313792218125,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.917186867055623,52.80792723076638,False,,0,,"[5.046645299327008, 6.87210623756836, 3.584518585223707, 8.799646308765968, 7.545403228765317]",frame_550.jpg,"(0.023155438020507235, 0.07566415701303886, 9.8)","(0.005495820090867565, -0.0018982816466139637, 0.0)",1.0,12010415.526566975,2.759922866159001
551,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.0809213461088785,10,88.36379347039532,0.1054046067305444,"[1.9342397933519235, 1.1910849401298664]","[1.0366650007144371, 1.0969824626728057]",38.478724282329445,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.84564292403279,48.44399469715384,False,,0,,"[4.023984051096562, 4.401551607060896, 8.11192687368385, 5.40249263899535, 7.653892376918363]",frame_551.jpg,"(-0.05448629008218902, 0.09472271391390072, 9.8)","(0.004201634241262469, -0.008659696798669967, 0.0)",1.0,12010415.526566975,2.7549228073584975
552,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.4280713207059401,10,88.34236539907462,0.1071403566035297,"[2.13524901240795, 2.6734847015106453]","[1.4753731011202262, 1.398334952727933]",38.49108907278534,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.029098389772976,35.06769846105041,False,,0,,"[0.33986517794984183, 4.047755362174827, 2.092518999971139, 0.09656740091998794, 6.7188515949299905]",frame_552.jpg,"(-0.004495812640637323, -0.019034751104458486, 9.8)","(-0.006714342899135932, -0.0034026888112794465, 0.0)",1.0,12010415.526566975,2.7498589428250844
553,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,0.7726030640896338,10,88.32159279601053,0.10386301532044817,"[1.521421280976959, 1.0939199471492265]","[0.7752498940751263, 0.8247797587872632]",38.49348288875129,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.79786296872318,53.83039139186217,False,,0,,"[0.280855120309792, 1.3513031853187552, 9.125866636273429, 6.025457514110198, 0.9437440328318025]",frame_553.jpg,"(0.09671062389160587, -0.07215642347185106, 9.8)","(-0.0024301126369593983, 0.0073275050048095345, 0.0)",1.0,12010415.526566975,2.7449677168810167
554,2025-02-26T23:45:23.760080,3.0,12.0,2.4037775934693286,1.451942422926277,10,88.3001408535876,0.1072597121146314,"[1.9479443773592038, 2.654706250128362]","[1.4941413312702816, 1.4038271388203858]",38.51056535632603,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.952854692155356,35.71367804050648,False,,0,,"[8.268845006670972, 8.274456283901012, 0.6496276365175302, 8.231498932318637, 4.522830647694363]",frame_554.jpg,"(-0.05988402725540794, 0.027951934799955475, 9.8)","(0.00891418236953427, -0.005984401340210019, 0.0)",1.0,12010415.526566975,2.7399347597591883
